PERSON,SOURCE,COUNTRY,DIVISION,HAUL_ID,DAY,MONTH,YEAR,LAT,LON,DEPTH_M
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280042,10,8,2015,62.21708,-5.80465,182
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280043,10,8,2015,62.12895,-5.604115,164
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280044,10,8,2015,62.047155,-5.69801,177
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280045,10,8,2015,61.995565,-5.743855,235
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280048,10,8,2015,61.82517,-5.228465,210
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280049,10,8,2015,61.71845,-5.10322,230.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280056,11,8,2015,62.278415,-6.04362,97.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280057,12,8,2015,62.2268,-5.580955,225
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280058,12,8,2015,62.21079,-5.416125,168
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280059,12,8,2015,62.203575,-5.077185,173.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280060,12,8,2015,62.13583,-5.28014,168
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280061,12,8,2015,62.04725,-5.452575,214
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280064,12,8,2015,61.86782,-4.902125,209
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280065,12,8,2015,61.811605,-4.74498,246
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280066,12,8,2015,61.86357,-4.610385,326.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280069,13,8,2015,62.122455,-4.2241,297.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280073,13,8,2015,62.3117,-4.092985,386.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280074,13,8,2015,62.348205,-4.23568,353.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280075,13,8,2015,62.28466,-4.395855,282.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280076,13,8,2015,62.2021,-4.46723,274.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280077,13,8,2015,62.15472,-4.589735,268
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280078,13,8,2015,62.20178,-4.732315,253.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280079,13,8,2015,62.376175,-4.55454,338.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280080,13,8,2015,62.438375,-4.58304,408
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280081,13,8,2015,62.422295,-4.90088,353
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280082,14,8,2015,62.363405,-5.032505,215
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280083,14,8,2015,62.32171,-5.269555,181.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280084,14,8,2015,62.38017,-5.42102,203.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280085,14,8,2015,62.433705,-5.40256,211.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280086,14,8,2015,62.462075,-5.254625,208
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280089,14,8,2015,62.50336,-5.59333,190
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280090,14,8,2015,62.49423,-5.76485,158.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280091,14,8,2015,62.535225,-5.90975,159
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280093,14,8,2015,62.596305,-5.9051,177
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280094,14,8,2015,62.686005,-5.74478,383
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280095,14,8,2015,62.630475,-6.07225,190.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280096,15,8,2015,62.71187,-6.19663,286.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280097,15,8,2015,62.754125,-6.268535,350
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280098,15,8,2015,62.739325,-6.437445,277.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280099,15,8,2015,62.771575,-6.594475,336.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280100,15,8,2015,62.745535,-6.735285,199
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280101,15,8,2015,62.758245,-6.91035,273.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280103,15,8,2015,62.61904,-7.04232,139
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280104,15,8,2015,62.6912,-7.10736,162
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280105,15,8,2015,62.716795,-7.243105,243
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280106,15,8,2015,62.75997,-7.26545,410
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280107,15,8,2015,62.69666,-7.407855,248
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280108,15,8,2015,62.67743,-7.551935,299
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280109,15,8,2015,62.62856,-7.55487,178.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280110,16,8,2015,62.596795,-7.89476,300.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280111,16,8,2015,62.51474,-8.236475,434
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280112,16,8,2015,62.451415,-8.886555,483
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280113,16,8,2015,62.3926,-9.00989,486
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280114,16,8,2015,62.38434,-8.925,456.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280115,16,8,2015,62.297455,-8.98346,449
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280116,16,8,2015,62.210415,-9.03837,437
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280117,16,8,2015,62.223015,-8.699465,254
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280119,16,8,2015,62.306525,-8.590565,225
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280120,16,8,2015,62.372645,-8.44242,214.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280123,16,8,2015,62.4507,-7.887755,158.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280124,17,8,2015,62.51562,-7.741925,159
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280125,17,8,2015,62.52398,-7.571995,126.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280138,17,8,2015,62.303365,-8.24929,133
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280144,18,8,2015,61.96177,-8.64283,219
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280145,18,8,2015,62.04715,-8.6407,214.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280146,18,8,2015,62.0259,-8.69184,258
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280147,18,8,2015,61.95532,-8.679435,291.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280148,18,8,2015,61.804085,-8.535665,291.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280149,18,8,2015,61.790095,-8.463755,200
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15280150,18,8,2015,61.872665,-8.186665,157.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300001,21,8,2015,61.041525,-5.36745,337
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300002,21,8,2015,60.884785,-5.57195,429.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300004,21,8,2015,60.857145,-5.747735,402
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300005,21,8,2015,60.703615,-6.068795,448.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300007,21,8,2015,60.691075,-6.40401,210
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300008,21,8,2015,60.650405,-6.41353,269
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300009,21,8,2015,60.655345,-6.56548,248.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300010,22,8,2015,60.70062,-6.87805,290.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300011,22,8,2015,60.788965,-6.811265,215
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300016,22,8,2015,60.961815,-6.155175,227.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300017,22,8,2015,61.11999,-6.379175,196.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300024,23,8,2015,61.04005,-6.89443,187.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300025,23,8,2015,61.040975,-7.032895,250.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300029,23,8,2015,61.29743,-7.198855,190
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300030,23,8,2015,61.21846,-7.08687,182
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300032,23,8,2015,61.612315,-7.28715,130
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300033,23,8,2015,61.787555,-7.3565,126
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300034,24,8,2015,61.871875,-7.39335,124.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300037,24,8,2015,61.8056,-7.08404,85
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300040,24,8,2015,61.600725,-7.581325,203.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300041,24,8,2015,61.69195,-7.756525,336.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300043,24,8,2015,61.691115,-7.89471,291
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300044,24,8,2015,61.631225,-7.915605,344.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300045,24,8,2015,61.628565,-8.2822,485.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300046,25,8,2015,61.68682,-8.283635,187
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300047,25,8,2015,61.782365,-8.098985,156
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300056,25,8,2015,61.54972,-8.01547,284
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300057,25,8,2015,61.465025,-7.9425,203.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300059,26,8,2015,61.454155,-7.561935,195.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300060,26,8,2015,61.47015,-7.44954,176
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,15300062,26,8,2015,61.465595,-7.752425,232
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300003,6,8,2016,61.7099,-5.416095,169.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300005,6,8,2016,61.541425,-5.76458,188.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300008,6,8,2016,61.532925,-6.18168,216.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300009,6,8,2016,61.62171,-6.109875,213
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300010,6,8,2016,61.720925,-6.40091,94.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300015,6,8,2016,61.901535,-6.380805,94
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300016,7,8,2016,61.954805,-6.35689,101.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300022,7,8,2016,62.11266,-6.163275,110.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300024,7,8,2016,62.28888,-6.04665,96.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300026,7,8,2016,62.44698,-6.05739,106
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300027,9,8,2016,62.20315,-5.77972,191.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300028,9,8,2016,62.20685,-5.61295,240.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300029,9,8,2016,62.210025,-5.45852,161.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300031,9,8,2016,62.203925,-5.09895,192
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300033,9,8,2016,62.07125,-5.415525,177.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300034,9,8,2016,62.093115,-5.586295,155.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300036,9,8,2016,61.966575,-5.841315,233
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300037,10,8,2016,61.995325,-5.76511,234.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300038,10,8,2016,61.993325,-5.596375,237.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300039,10,8,2016,61.79524,-5.176115,220.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300040,10,8,2016,61.72771,-5.097425,230.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300041,11,8,2016,61.556135,-5.26045,297.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300042,11,8,2016,61.603575,-5.40934,307.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300044,11,8,2016,61.24048,-5.588555,216
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300045,11,8,2016,61.284595,-5.26942,227.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300047,11,8,2016,61.46096,-5.023645,235
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300048,11,8,2016,61.54352,-4.87442,224
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300049,11,8,2016,61.6289,-4.800245,303.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300050,11,8,2016,61.784795,-4.67503,307.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300051,11,8,2016,61.8673,-4.6441,288.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300052,11,8,2016,61.866175,-4.90146,202
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300053,12,8,2016,61.966575,-4.923415,194
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300055,12,8,2016,62.11691,-4.62223,267
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300065,13,8,2016,62.369375,-4.572735,335
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300066,13,8,2016,62.27941,-4.4506,286
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300068,13,8,2016,62.201515,-4.753375,250
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300069,13,8,2016,62.37073,-5.01094,239.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300070,13,8,2016,62.420615,-4.92213,338
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300071,13,8,2016,62.461245,-5.188655,189.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300072,13,8,2016,62.503345,-5.26465,216.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300073,13,8,2016,62.46038,-5.38485,196
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300074,13,8,2016,62.37726,-5.419885,208
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300075,13,8,2016,62.293425,-5.819945,138
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300076,13,8,2016,62.377515,-5.922985,100.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300084,14,8,2016,62.606155,-6.9337,137.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300085,14,8,2016,62.548175,-6.906075,116
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300086,14,8,2016,62.57067,-6.5823,120
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300087,14,8,2016,62.62264,-6.5933,157.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300088,14,8,2016,62.56186,-6.26801,118.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300089,14,8,2016,62.532365,-5.91655,158
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300090,14,8,2016,62.474475,-5.774915,154
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300092,15,8,2016,62.512105,-5.589065,203.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300093,15,8,2016,62.69288,-5.749745,394.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300094,15,8,2016,62.599455,-5.908725,191.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300095,15,8,2016,62.627465,-6.078025,184.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300096,15,8,2016,62.704885,-6.22705,264
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300097,15,8,2016,62.766595,-6.2454,382.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300098,15,8,2016,62.73799,-6.427595,277
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300099,15,8,2016,62.78414,-6.586215,381.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300100,15,8,2016,62.7464,-6.735165,213
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300101,15,8,2016,62.7581,-6.90133,265.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300102,16,8,2016,62.69064,-7.11385,170
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300104,16,8,2016,62.761745,-7.250805,414
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300105,16,8,2016,62.69652,-7.399055,239
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300106,16,8,2016,62.677165,-7.547165,290
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300107,16,8,2016,62.62751,-7.58128,179
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300108,16,8,2016,62.59469,-7.9123,311
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16300109,16,8,2016,62.526405,-7.77245,166
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320001,19,8,2016,61.286575,-6.096435,238
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320002,19,8,2016,61.043515,-5.364925,339.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320004,19,8,2016,60.85744,-5.739465,406
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320008,19,8,2016,60.649465,-6.41453,268.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320009,19,8,2016,60.655405,-6.558585,248
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320013,20,8,2016,60.8696,-6.589675,176
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320017,20,8,2016,61.040005,-6.56446,148.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320018,20,8,2016,61.101585,-6.597625,142.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320019,20,8,2016,61.125005,-6.378185,205
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320021,20,8,2016,61.28467,-6.8851,138.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320022,20,8,2016,61.364805,-7.052025,141.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320023,21,8,2016,61.54003,-7.20535,125
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320024,21,8,2016,61.62537,-7.288985,130
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320029,21,8,2016,61.8748,-7.39786,126
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320030,21,8,2016,61.794955,-7.35844,127
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320031,21,8,2016,61.716385,-7.38648,141
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320032,22,8,2016,61.605295,-7.567115,209
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320033,22,8,2016,61.69283,-7.881395,316
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320034,22,8,2016,61.62862,-8.279775,480.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320035,22,8,2016,61.6774,-8.23105,177
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320036,23,8,2016,61.783975,-8.103185,158
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320038,23,8,2016,61.796555,-8.48125,202.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320039,23,8,2016,61.80154,-8.53769,307.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320040,23,8,2016,61.959985,-8.64383,218
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320041,23,8,2016,61.967645,-8.680175,268.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320042,23,8,2016,62.047495,-8.637575,216
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320043,23,8,2016,62.05252,-8.70055,250
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320044,23,8,2016,62.209105,-8.705365,256
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320046,23,8,2016,62.29697,-8.98649,447
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320047,23,8,2016,62.3755,-8.939885,459.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320049,24,8,2016,62.38342,-9.01091,485
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320050,24,8,2016,62.44164,-8.9082,482.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320051,24,8,2016,62.288525,-8.619385,228.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320053,24,8,2016,62.517405,-8.222145,433.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320054,24,8,2016,62.427205,-7.90181,136.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320071,25,8,2016,61.92465,-7.570385,125.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320072,26,8,2016,61.903955,-7.75318,138.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320073,26,8,2016,61.90036,-7.925675,148.5
Lise H. Ofstad,yvirlitstrol_lg_summar,Faroe Islands,27.5.b.1,16320078,26,8,2016,61.689835,-7.762505,341
