source,country,division,year,quarter,length_cm,n_1000s
IFGS,Iceland,27.5.a,1989,1,23,0.001
IFGS,Iceland,27.5.a,1989,1,28,0.004
IFGS,Iceland,27.5.a,1989,1,32,0.003
IFGS,Iceland,27.5.a,1989,1,32,0.002
IFGS,Iceland,27.5.a,1989,1,28,0.006
IFGS,Iceland,27.5.a,1989,1,21,0.0050547945205479455
IFGS,Iceland,27.5.a,1989,1,26,0.10109589041095891
IFGS,Iceland,27.5.a,1989,1,31,0.035383561643835604
IFGS,Iceland,27.5.a,1989,1,13,0.001
IFGS,Iceland,27.5.a,1989,1,22,0.001
IFGS,Iceland,27.5.a,1989,1,18,0.002
IFGS,Iceland,27.5.a,1989,1,22,0.001
IFGS,Iceland,27.5.a,1989,1,30,0.002
IFGS,Iceland,27.5.a,1989,1,33,0.001
IFGS,Iceland,27.5.a,1989,1,16,0.003809523809523809
IFGS,Iceland,27.5.a,1989,1,20,0.003809523809523809
IFGS,Iceland,27.5.a,1989,1,23,0.009523809523809525
IFGS,Iceland,27.5.a,1989,1,24,0.0323809523809524
IFGS,Iceland,27.5.a,1989,1,25,0.0514285714285714
IFGS,Iceland,27.5.a,1989,1,32,0.013333333333333301
IFGS,Iceland,27.5.a,1989,1,38,0.003809523809523809
IFGS,Iceland,27.5.a,1989,1,30,0.001
IFGS,Iceland,27.5.a,1989,1,22,0.001028571428571428
IFGS,Iceland,27.5.a,1989,1,34,0.001028571428571428
IFGS,Iceland,27.5.a,1989,1,44,0.0020571428571428568
IFGS,Iceland,27.5.a,1989,1,16,0.020526315789473698
IFGS,Iceland,27.5.a,1989,1,20,0.0102631578947368
IFGS,Iceland,27.5.a,1989,1,25,0.003421052631578947
IFGS,Iceland,27.5.a,1989,1,33,0.035115384615384604
IFGS,Iceland,27.5.a,1989,1,41,0.028730769230769202
IFGS,Iceland,27.5.a,1989,1,45,0.015961538461538503
IFGS,Iceland,27.5.a,1989,1,50,0.0031923076923076918
IFGS,Iceland,27.5.a,1989,1,30,0.00118018018018018
IFGS,Iceland,27.5.a,1989,1,34,0.00472072072072072
IFGS,Iceland,27.5.a,1989,1,43,0.0212432432432432
IFGS,Iceland,27.5.a,1989,1,46,0.0035405405405405403
IFGS,Iceland,27.5.a,1989,1,47,0.00472072072072072
IFGS,Iceland,27.5.a,1989,1,49,0.00118018018018018
IFGS,Iceland,27.5.a,1989,1,25,0.0164444444444444
IFGS,Iceland,27.5.a,1989,1,26,0.008222222222222223
IFGS,Iceland,27.5.a,1989,1,28,0.0246666666666667
IFGS,Iceland,27.5.a,1989,1,29,0.0411111111111111
IFGS,Iceland,27.5.a,1989,1,37,0.008222222222222223
IFGS,Iceland,27.5.a,1989,1,24,0.001
IFGS,Iceland,27.5.a,1989,1,26,0.001
IFGS,Iceland,27.5.a,1989,1,30,0.001
IFGS,Iceland,27.5.a,1989,1,37,0.001
IFGS,Iceland,27.5.a,1989,1,16,0.003
IFGS,Iceland,27.5.a,1989,1,44,0.001
IFGS,Iceland,27.5.a,1989,1,25,0.003
IFGS,Iceland,27.5.a,1989,1,29,0.011000000000000001
IFGS,Iceland,27.5.a,1989,1,33,0.007
IFGS,Iceland,27.5.a,1989,1,41,0.001
IFGS,Iceland,27.5.a,1989,1,45,0.001
IFGS,Iceland,27.5.a,1989,1,18,0.001
IFGS,Iceland,27.5.a,1989,1,20,0.0182745098039216
IFGS,Iceland,27.5.a,1989,1,24,0.0182745098039216
IFGS,Iceland,27.5.a,1989,1,40,0.004568627450980392
IFGS,Iceland,27.5.a,1989,1,50,0.001
IFGS,Iceland,27.5.a,1989,1,47,0.001
IFGS,Iceland,27.5.a,1989,1,51,0.004
IFGS,Iceland,27.5.a,1989,1,54,0.002
IFGS,Iceland,27.5.a,1989,1,33,0.001
IFGS,Iceland,27.5.a,1989,1,37,0.001
IFGS,Iceland,27.5.a,1989,1,19,0.001
IFGS,Iceland,27.5.a,1989,1,22,0.001
IFGS,Iceland,27.5.a,1989,1,24,0.001
IFGS,Iceland,27.5.a,1989,1,27,0.001
IFGS,Iceland,27.5.a,1989,1,37,0.003
IFGS,Iceland,27.5.a,1989,1,29,0.001269230769230769
IFGS,Iceland,27.5.a,1989,1,34,0.0101538461538462
IFGS,Iceland,27.5.a,1989,1,38,0.007615384615384615
IFGS,Iceland,27.5.a,1989,1,43,0.0025384615384615385
IFGS,Iceland,27.5.a,1989,1,33,0.001
IFGS,Iceland,27.5.a,1989,1,39,0.001
IFGS,Iceland,27.5.a,1989,1,36,0.001
IFGS,Iceland,27.5.a,1989,1,43,0.001
IFGS,Iceland,27.5.a,1989,1,42,0.001
IFGS,Iceland,27.5.a,1989,1,50,0.001
IFGS,Iceland,27.5.a,1989,1,24,0.001
IFGS,Iceland,27.5.a,1989,1,49,0.003
IFGS,Iceland,27.5.a,1989,1,55,0.001
IFGS,Iceland,27.5.a,1989,1,38,0.001
IFGS,Iceland,27.5.a,1989,1,50,0.007
IFGS,Iceland,27.5.a,1989,1,53,0.005
IFGS,Iceland,27.5.a,1989,1,54,0.001
IFGS,Iceland,27.5.a,1989,1,55,0.002
IFGS,Iceland,27.5.a,1989,1,35,0.003
IFGS,Iceland,27.5.a,1989,1,38,0.001
IFGS,Iceland,27.5.a,1989,1,40,0.001
IFGS,Iceland,27.5.a,1989,1,41,0.001
IFGS,Iceland,27.5.a,1989,1,48,0.005
IFGS,Iceland,27.5.a,1989,1,54,0.001
IFGS,Iceland,27.5.a,1989,1,39,0.003
IFGS,Iceland,27.5.a,1989,1,44,0.003
IFGS,Iceland,27.5.a,1989,1,48,0.005
IFGS,Iceland,27.5.a,1989,1,31,0.002
IFGS,Iceland,27.5.a,1989,1,35,0.002
IFGS,Iceland,27.5.a,1989,1,39,0.002
IFGS,Iceland,27.5.a,1989,1,45,0.005
IFGS,Iceland,27.5.a,1989,1,49,0.004
IFGS,Iceland,27.5.a,1989,1,43,0.001
IFGS,Iceland,27.5.a,1989,1,52,0.002
IFGS,Iceland,27.5.a,1989,1,29,0.001
IFGS,Iceland,27.5.a,1989,1,48,0.004
IFGS,Iceland,27.5.a,1989,1,52,0.007
IFGS,Iceland,27.5.a,1989,1,44,0.001
IFGS,Iceland,27.5.a,1989,1,47,0.012
IFGS,Iceland,27.5.a,1989,1,48,0.014
IFGS,Iceland,27.5.a,1989,1,49,0.005
IFGS,Iceland,27.5.a,1989,1,51,0.006
IFGS,Iceland,27.5.a,1989,1,52,0.004
IFGS,Iceland,27.5.a,1989,1,54,0.002
IFGS,Iceland,27.5.a,1989,1,24,0.001
IFGS,Iceland,27.5.a,1989,1,27,0.001
IFGS,Iceland,27.5.a,1989,1,25,0.002
IFGS,Iceland,27.5.a,1989,1,30,0.007
IFGS,Iceland,27.5.a,1989,1,34,0.001
IFGS,Iceland,27.5.a,1989,1,38,0.001
IFGS,Iceland,27.5.a,1989,1,47,0.014
IFGS,Iceland,27.5.a,1989,1,51,0.001
IFGS,Iceland,27.5.a,1989,1,17,0.005
IFGS,Iceland,27.5.a,1989,1,21,0.003
IFGS,Iceland,27.5.a,1989,1,25,0.001
IFGS,Iceland,27.5.a,1989,1,34,0.001
IFGS,Iceland,27.5.a,1989,1,48,0.002
IFGS,Iceland,27.5.a,1989,1,23,0.00375
IFGS,Iceland,27.5.a,1989,1,28,0.01125
IFGS,Iceland,27.5.a,1989,1,32,0.01125
IFGS,Iceland,27.5.a,1989,1,41,0.007500000000000001
IFGS,Iceland,27.5.a,1989,1,37,0.001
IFGS,Iceland,27.5.a,1989,1,14,0.004
IFGS,Iceland,27.5.a,1989,1,15,0.004
IFGS,Iceland,27.5.a,1989,1,17,0.014
IFGS,Iceland,27.5.a,1989,1,18,0.014
IFGS,Iceland,27.5.a,1989,1,19,0.004
IFGS,Iceland,27.5.a,1989,1,20,0.002
IFGS,Iceland,27.5.a,1989,1,27,0.007
IFGS,Iceland,27.5.a,1988,1,45,0.001
IFGS,Iceland,27.5.a,1988,1,52,0.002
IFGS,Iceland,27.5.a,1988,1,41,0.003
IFGS,Iceland,27.5.a,1988,1,45,0.012
IFGS,Iceland,27.5.a,1988,1,53,0.011000000000000001
IFGS,Iceland,27.5.a,1988,1,18,0.001
IFGS,Iceland,27.5.a,1988,1,33,0.002
IFGS,Iceland,27.5.a,1988,1,44,0.007
IFGS,Iceland,27.5.a,1988,1,48,0.012
IFGS,Iceland,27.5.a,1988,1,52,0.001
IFGS,Iceland,27.5.a,1988,1,43,0.038009999999999995
IFGS,Iceland,27.5.a,1988,1,51,0.11402999999999999
IFGS,Iceland,27.5.a,1988,1,55,0.00543
IFGS,Iceland,27.5.a,1988,1,13,0.001
IFGS,Iceland,27.5.a,1988,1,19,0.008
IFGS,Iceland,27.5.a,1988,1,23,0.014
IFGS,Iceland,27.5.a,1988,1,34,0.002
IFGS,Iceland,27.5.a,1988,1,53,0.002
IFGS,Iceland,27.5.a,1988,1,24,0.001
IFGS,Iceland,27.5.a,1988,1,45,0.002
IFGS,Iceland,27.5.a,1988,1,44,0.001
IFGS,Iceland,27.5.a,1988,1,50,0.001
IFGS,Iceland,27.5.a,1988,1,14,0.002
IFGS,Iceland,27.5.a,1988,1,13,0.001
IFGS,Iceland,27.5.a,1988,1,23,0.002
IFGS,Iceland,27.5.a,1988,1,25,0.005294117647058823
IFGS,Iceland,27.5.a,1988,1,26,0.0105882352941176
IFGS,Iceland,27.5.a,1988,1,36,0.003
IFGS,Iceland,27.5.a,1988,1,37,0.003
IFGS,Iceland,27.5.a,1988,1,40,0.002
IFGS,Iceland,27.5.a,1988,1,27,0.0138181818181818
IFGS,Iceland,27.5.a,1988,1,31,0.0276363636363636
IFGS,Iceland,27.5.a,1988,1,35,0.0725454545454545
IFGS,Iceland,27.5.a,1988,1,40,0.1001818181818181
IFGS,Iceland,27.5.a,1988,1,48,0.003454545454545454
IFGS,Iceland,27.5.a,1988,1,48,0.002
IFGS,Iceland,27.5.a,1988,1,49,0.001
IFGS,Iceland,27.5.a,1988,1,37,0.001
IFGS,Iceland,27.5.a,1988,1,43,0.002
IFGS,Iceland,27.5.a,1988,1,51,0.002
IFGS,Iceland,27.5.a,1988,1,32,0.001
IFGS,Iceland,27.5.a,1988,1,42,0.002
IFGS,Iceland,27.5.a,1988,1,46,0.006
IFGS,Iceland,27.5.a,1988,1,50,0.004
IFGS,Iceland,27.5.a,1988,1,52,0.001
IFGS,Iceland,27.5.a,1988,1,53,0.002
IFGS,Iceland,27.5.a,1988,1,36,0.001
IFGS,Iceland,27.5.a,1988,1,17,0.001
IFGS,Iceland,27.5.a,1988,1,15,0.002870967741935483
IFGS,Iceland,27.5.a,1988,1,21,0.0172258064516129
IFGS,Iceland,27.5.a,1988,1,25,0.002870967741935483
IFGS,Iceland,27.5.a,1988,1,16,0.11570000000000001
IFGS,Iceland,27.5.a,1988,1,20,0.0089
IFGS,Iceland,27.5.a,1988,1,14,0.001
IFGS,Iceland,27.5.a,1988,1,18,0.002
IFGS,Iceland,27.5.a,1988,1,22,0.002
IFGS,Iceland,27.5.a,1988,1,21,0.017849999999999998
IFGS,Iceland,27.5.a,1988,1,24,0.015300000000000001
IFGS,Iceland,27.5.a,1988,1,25,0.0051
IFGS,Iceland,27.5.a,1988,1,26,0.00765
IFGS,Iceland,27.5.a,1988,1,32,0.0051
IFGS,Iceland,27.5.a,1988,1,37,0.0025499999999999997
IFGS,Iceland,27.5.a,1988,1,40,0.0025499999999999997
IFGS,Iceland,27.5.a,1988,1,41,0.0025499999999999997
IFGS,Iceland,27.5.a,1988,1,20,0.0819811320754717
IFGS,Iceland,27.5.a,1988,1,19,0.003
IFGS,Iceland,27.5.a,1988,1,23,0.001
IFGS,Iceland,27.5.a,1988,1,18,0.008
IFGS,Iceland,27.5.a,1988,1,22,0.003
IFGS,Iceland,27.5.a,1988,1,44,0.001
IFGS,Iceland,27.5.a,1988,1,48,0.006
IFGS,Iceland,27.5.a,1988,1,52,0.003
IFGS,Iceland,27.5.a,1988,1,44,0.006
IFGS,Iceland,27.5.a,1988,1,48,0.002
IFGS,Iceland,27.5.a,1988,1,49,0.031864406779661
IFGS,Iceland,27.5.a,1988,1,53,0.0278813559322034
IFGS,Iceland,27.5.a,1988,1,22,0.040941176470588196
IFGS,Iceland,27.5.a,1988,1,26,0.0358235294117647
IFGS,Iceland,27.5.a,1988,1,30,0.06652941176470589
IFGS,Iceland,27.5.a,1988,1,16,0.001
IFGS,Iceland,27.5.a,1988,1,21,0.003
IFGS,Iceland,27.5.a,1988,1,22,0.002
IFGS,Iceland,27.5.a,1988,1,24,0.001
IFGS,Iceland,27.5.a,1988,1,32,0.001
IFGS,Iceland,27.5.a,1988,1,33,0.001
IFGS,Iceland,27.5.a,1988,1,40,0.001
IFGS,Iceland,27.5.a,1988,1,41,0.001
IFGS,Iceland,27.5.a,1988,1,29,0.002
IFGS,Iceland,27.5.a,1988,1,28,0.0170283018867925
IFGS,Iceland,27.5.a,1988,1,13,0.001
IFGS,Iceland,27.5.a,1988,1,19,0.008
IFGS,Iceland,27.5.a,1988,1,23,0.001
IFGS,Iceland,27.5.a,1988,1,34,0.001
IFGS,Iceland,27.5.a,1988,1,39,0.002
IFGS,Iceland,27.5.a,1988,1,43,0.003
IFGS,Iceland,27.5.a,1988,1,23,0.0167894736842105
IFGS,Iceland,27.5.a,1988,1,30,0.050368421052631604
IFGS,Iceland,27.5.a,1988,1,21,0.001
IFGS,Iceland,27.5.a,1988,1,29,0.001
IFGS,Iceland,27.5.a,1988,1,36,0.001
IFGS,Iceland,27.5.a,1988,1,42,0.002
IFGS,Iceland,27.5.a,1988,1,46,0.001
IFGS,Iceland,27.5.a,1988,1,19,0.0233394495412844
IFGS,Iceland,27.5.a,1988,1,22,0.10113761467889901
IFGS,Iceland,27.5.a,1988,1,23,0.0855779816513761
IFGS,Iceland,27.5.a,1988,1,24,0.0155596330275229
IFGS,Iceland,27.5.a,1988,1,25,0.0311192660550459
IFGS,Iceland,27.5.a,1988,1,27,0.0038899082568807333
IFGS,Iceland,27.5.a,1988,1,27,0.0158823529411765
IFGS,Iceland,27.5.a,1988,1,28,0.0211764705882353
IFGS,Iceland,27.5.a,1988,1,31,0.0211764705882353
IFGS,Iceland,27.5.a,1988,1,35,0.023823529411764702
IFGS,Iceland,27.5.a,1988,1,16,0.048
IFGS,Iceland,27.5.a,1988,1,20,0.02
IFGS,Iceland,27.5.a,1988,1,15,0.001
IFGS,Iceland,27.5.a,1988,1,36,0.001
IFGS,Iceland,27.5.a,1988,1,27,0.008842105263157894
IFGS,Iceland,27.5.a,1988,1,35,0.0029473684210526313
IFGS,Iceland,27.5.a,1988,1,21,0.006043859649122808
IFGS,Iceland,27.5.a,1988,1,25,0.0362631578947368
IFGS,Iceland,27.5.a,1988,1,29,0.1329649122807017
IFGS,Iceland,27.5.a,1988,1,42,0.006043859649122808
IFGS,Iceland,27.5.a,1988,1,18,0.002
IFGS,Iceland,27.5.a,1988,1,27,0.001
IFGS,Iceland,27.5.a,1988,1,30,0.001
IFGS,Iceland,27.5.a,1988,1,19,0.0170283018867925
IFGS,Iceland,27.5.a,1987,1,15,0.0287049180327869
IFGS,Iceland,27.5.a,1987,1,12,0.006260869565217392
IFGS,Iceland,27.5.a,1987,1,18,0.018782608695652202
IFGS,Iceland,27.5.a,1987,1,21,0.011000000000000001
IFGS,Iceland,27.5.a,1987,1,25,0.002
IFGS,Iceland,27.5.a,1987,1,29,0.004
IFGS,Iceland,27.5.a,1987,1,19,0.005844155844155844
IFGS,Iceland,27.5.a,1987,1,23,0.0175324675324675
IFGS,Iceland,27.5.a,1987,1,28,0.008766233766233767
IFGS,Iceland,27.5.a,1987,1,20,0.0274319526627219
IFGS,Iceland,27.5.a,1987,1,24,0.21945562130177512
IFGS,Iceland,27.5.a,1987,1,32,0.2606035502958579
IFGS,Iceland,27.5.a,1987,1,36,0.0274319526627219
IFGS,Iceland,27.5.a,1987,1,14,0.00208
IFGS,Iceland,27.5.a,1987,1,18,0.00624
IFGS,Iceland,27.5.a,1987,1,15,0.001
IFGS,Iceland,27.5.a,1987,1,34,0.002
IFGS,Iceland,27.5.a,1987,1,38,0.002
IFGS,Iceland,27.5.a,1987,1,39,0.001
IFGS,Iceland,27.5.a,1987,1,40,0.001
IFGS,Iceland,27.5.a,1987,1,21,0.001
IFGS,Iceland,27.5.a,1987,1,23,0.002
IFGS,Iceland,27.5.a,1987,1,24,0.001
IFGS,Iceland,27.5.a,1987,1,25,0.002
IFGS,Iceland,27.5.a,1987,1,32,0.006
IFGS,Iceland,27.5.a,1987,1,37,0.005
IFGS,Iceland,27.5.a,1987,1,41,0.002
IFGS,Iceland,27.5.a,1987,1,45,0.001
IFGS,Iceland,27.5.a,1987,1,28,0.001
IFGS,Iceland,27.5.a,1987,1,37,0.001
IFGS,Iceland,27.5.a,1987,1,41,0.005
IFGS,Iceland,27.5.a,1987,1,45,0.008
IFGS,Iceland,27.5.a,1987,1,18,0.022655172413793098
IFGS,Iceland,27.5.a,1987,1,22,0.0604137931034483
IFGS,Iceland,27.5.a,1987,1,30,0.007551724137931035
IFGS,Iceland,27.5.a,1987,1,21,0.002661764705882352
IFGS,Iceland,27.5.a,1987,1,27,0.050573529411764705
IFGS,Iceland,27.5.a,1987,1,32,0.005323529411764705
IFGS,Iceland,27.5.a,1987,1,13,0.1986842105263157
IFGS,Iceland,27.5.a,1987,1,17,0.002
IFGS,Iceland,27.5.a,1987,1,20,0.004
IFGS,Iceland,27.5.a,1987,1,21,0.002
IFGS,Iceland,27.5.a,1987,1,22,0.001
IFGS,Iceland,27.5.a,1987,1,26,0.007
IFGS,Iceland,27.5.a,1987,1,27,0.006
IFGS,Iceland,27.5.a,1987,1,28,0.005
IFGS,Iceland,27.5.a,1987,1,29,0.003
IFGS,Iceland,27.5.a,1987,1,14,0.003
IFGS,Iceland,27.5.a,1987,1,19,0.01
IFGS,Iceland,27.5.a,1987,1,23,0.002
IFGS,Iceland,27.5.a,1987,1,27,0.019
IFGS,Iceland,27.5.a,1987,1,31,0.003
IFGS,Iceland,27.5.a,1987,1,17,0.004
IFGS,Iceland,27.5.a,1987,1,21,0.003
IFGS,Iceland,27.5.a,1987,1,15,0.001
IFGS,Iceland,27.5.a,1987,1,20,0.008
IFGS,Iceland,27.5.a,1987,1,24,0.001
IFGS,Iceland,27.5.a,1987,1,16,0.001
IFGS,Iceland,27.5.a,1987,1,14,0.019
IFGS,Iceland,27.5.a,1987,1,19,0.002
IFGS,Iceland,27.5.a,1987,1,26,0.006064516129032259
IFGS,Iceland,27.5.a,1987,1,30,0.0384086021505376
IFGS,Iceland,27.5.a,1987,1,42,0.002021505376344086
IFGS,Iceland,27.5.a,1987,1,26,0.005776119402985074
IFGS,Iceland,27.5.a,1987,1,27,0.040432835820895505
IFGS,Iceland,27.5.a,1987,1,28,0.0462089552238806
IFGS,Iceland,27.5.a,1987,1,30,0.0866417910447761
IFGS,Iceland,27.5.a,1987,1,31,0.075089552238806
IFGS,Iceland,27.5.a,1987,1,32,0.09241791044776121
IFGS,Iceland,27.5.a,1987,1,33,0.075089552238806
IFGS,Iceland,27.5.a,1987,1,41,0.0115522388059701
IFGS,Iceland,27.5.a,1987,1,13,0.02
IFGS,Iceland,27.5.a,1987,1,19,0.025
IFGS,Iceland,27.5.a,1987,1,23,0.005
IFGS,Iceland,27.5.a,1987,1,27,0.22
IFGS,Iceland,27.5.a,1987,1,35,0.02
IFGS,Iceland,27.5.a,1987,1,39,0.02
IFGS,Iceland,27.5.a,1987,1,45,0.01
IFGS,Iceland,27.5.a,1987,1,16,0.0115479452054795
IFGS,Iceland,27.5.a,1987,1,20,0.0230958904109589
IFGS,Iceland,27.5.a,1987,1,16,0.011659574468085101
IFGS,Iceland,27.5.a,1987,1,20,0.005829787234042553
IFGS,Iceland,27.5.a,1987,1,18,0.001
IFGS,Iceland,27.5.a,1987,1,24,0.001
IFGS,Iceland,27.5.a,1987,1,29,0.005
IFGS,Iceland,27.5.a,1987,1,40,0.001
IFGS,Iceland,27.5.a,1987,1,48,0.001
IFGS,Iceland,27.5.a,1987,1,49,0.001
IFGS,Iceland,27.5.a,1987,1,47,0.002
IFGS,Iceland,27.5.a,1987,1,49,0.003
IFGS,Iceland,27.5.a,1987,1,50,0.003
IFGS,Iceland,27.5.a,1987,1,51,0.006
IFGS,Iceland,27.5.a,1987,1,52,0.001
IFGS,Iceland,27.5.a,1987,1,32,0.001
IFGS,Iceland,27.5.a,1987,1,39,0.004
IFGS,Iceland,27.5.a,1987,1,43,0.028
IFGS,Iceland,27.5.a,1987,1,47,0.019
IFGS,Iceland,27.5.a,1987,1,51,0.005
IFGS,Iceland,27.5.a,1987,1,23,0.003
IFGS,Iceland,27.5.a,1987,1,18,0.003
IFGS,Iceland,27.5.a,1987,1,22,0.001
IFGS,Iceland,27.5.a,1987,1,35,0.001
IFGS,Iceland,27.5.a,1987,1,41,0.002
IFGS,Iceland,27.5.a,1987,1,24,0.007500000000000001
IFGS,Iceland,27.5.a,1987,1,35,0.022500000000000003
IFGS,Iceland,27.5.a,1987,1,39,0.022500000000000003
IFGS,Iceland,27.5.a,1987,1,43,0.10500000000000001
IFGS,Iceland,27.5.a,1987,1,47,0.135
IFGS,Iceland,27.5.a,1987,1,16,0.05885
IFGS,Iceland,27.5.a,1987,1,19,0.00535
IFGS,Iceland,27.5.a,1987,1,20,0.010700000000000001
IFGS,Iceland,27.5.a,1987,1,21,0.010700000000000001
IFGS,Iceland,27.5.a,1987,1,23,0.01605
IFGS,Iceland,27.5.a,1987,1,22,0.001
IFGS,Iceland,27.5.a,1987,1,28,0.001
IFGS,Iceland,27.5.a,1987,1,31,0.001
IFGS,Iceland,27.5.a,1987,1,40,0.001
IFGS,Iceland,27.5.a,1987,1,48,0.001
IFGS,Iceland,27.5.a,1987,1,21,0.017
IFGS,Iceland,27.5.a,1987,1,28,0.034
IFGS,Iceland,27.5.a,1987,1,32,0.10200000000000001
IFGS,Iceland,27.5.a,1987,1,40,0.068
IFGS,Iceland,27.5.a,1987,1,44,0.017
IFGS,Iceland,27.5.a,1987,1,16,0.016
IFGS,Iceland,27.5.a,1987,1,21,0.006
IFGS,Iceland,27.5.a,1987,1,51,0.002
IFGS,Iceland,27.5.a,1987,1,52,0.001
IFGS,Iceland,27.5.a,1987,1,46,0.001
IFGS,Iceland,27.5.a,1987,1,50,0.001
IFGS,Iceland,27.5.a,1987,1,55,0.001
IFGS,Iceland,27.5.a,1987,1,31,0.008
IFGS,Iceland,27.5.a,1987,1,41,0.04
IFGS,Iceland,27.5.a,1987,1,44,0.012
IFGS,Iceland,27.5.a,1987,1,45,0.008
IFGS,Iceland,27.5.a,1987,1,46,0.004
IFGS,Iceland,27.5.a,1987,1,43,0.001
IFGS,Iceland,27.5.a,1987,1,49,0.001
IFGS,Iceland,27.5.a,1987,1,31,0.001
IFGS,Iceland,27.5.a,1987,1,33,0.002
IFGS,Iceland,27.5.a,1987,1,44,0.001
IFGS,Iceland,27.5.a,1987,1,53,0.001
IFGS,Iceland,27.5.a,1987,1,50,0.001
IFGS,Iceland,27.5.a,1987,1,48,0.002
IFGS,Iceland,27.5.a,1987,1,53,0.004
IFGS,Iceland,27.5.a,1987,1,51,0.001
IFGS,Iceland,27.5.a,1987,1,39,0.001
IFGS,Iceland,27.5.a,1987,1,43,0.003
IFGS,Iceland,27.5.a,1987,1,48,0.004
IFGS,Iceland,27.5.a,1987,1,54,0.001
IFGS,Iceland,27.5.a,1987,1,45,0.0118196721311475
IFGS,Iceland,27.5.a,1987,1,49,0.008442622950819672
IFGS,Iceland,27.5.a,1987,1,54,0.001688524590163934
IFGS,Iceland,27.5.a,1987,1,31,0.001
IFGS,Iceland,27.5.a,1987,1,35,0.002
IFGS,Iceland,27.5.a,1987,1,45,0.002
IFGS,Iceland,27.5.a,1987,1,48,0.002
IFGS,Iceland,27.5.a,1987,1,49,0.001
IFGS,Iceland,27.5.a,1987,1,54,0.001
IFGS,Iceland,27.5.a,1987,1,47,0.001
IFGS,Iceland,27.5.a,1987,1,40,0.001
IFGS,Iceland,27.5.a,1987,1,45,0.001
IFGS,Iceland,27.5.a,1987,1,46,0.002
IFGS,Iceland,27.5.a,1987,1,33,0.001
IFGS,Iceland,27.5.a,1987,1,43,0.003
IFGS,Iceland,27.5.a,1987,1,48,0.001
IFGS,Iceland,27.5.a,1987,1,33,0.001
IFGS,Iceland,27.5.a,1987,1,48,0.002
IFGS,Iceland,27.5.a,1987,1,29,0.0238039215686275
IFGS,Iceland,27.5.a,1987,1,36,0.0119019607843137
IFGS,Iceland,27.5.a,1987,1,40,0.0952156862745098
IFGS,Iceland,27.5.a,1987,1,44,0.08331372549019611
IFGS,Iceland,27.5.a,1987,1,53,0.0119019607843137
IFGS,Iceland,27.5.a,1987,1,47,0.002
IFGS,Iceland,27.5.a,1987,1,14,0.002
IFGS,Iceland,27.5.a,1987,1,18,0.002
IFGS,Iceland,27.5.a,1987,1,22,0.003
IFGS,Iceland,27.5.a,1987,1,17,0.028058823529411803
IFGS,Iceland,27.5.a,1987,1,27,0.028058823529411803
IFGS,Iceland,27.5.a,1987,1,31,0.028058823529411803
IFGS,Iceland,27.5.a,1987,1,32,0.014029411764705901
IFGS,Iceland,27.5.a,1987,1,33,0.014029411764705901
IFGS,Iceland,27.5.a,1987,1,12,0.001688524590163934
IFGS,Iceland,27.5.a,1987,1,13,0.003377049180327868
IFGS,Iceland,27.5.a,1987,1,14,0.0118196721311475
IFGS,Iceland,27.5.a,1986,1,15,0.018000000000000002
IFGS,Iceland,27.5.a,1986,1,21,0.108
IFGS,Iceland,27.5.a,1986,1,29,0.018000000000000002
IFGS,Iceland,27.5.a,1986,1,34,0.018000000000000002
IFGS,Iceland,27.5.a,1986,1,25,0.005
IFGS,Iceland,27.5.a,1986,1,29,0.007
IFGS,Iceland,27.5.a,1986,1,33,0.004
IFGS,Iceland,27.5.a,1986,1,42,0.004
IFGS,Iceland,27.5.a,1986,1,45,0.002
IFGS,Iceland,27.5.a,1986,1,46,0.001
IFGS,Iceland,27.5.a,1986,1,47,0.002
IFGS,Iceland,27.5.a,1986,1,26,0.023
IFGS,Iceland,27.5.a,1986,1,27,0.023
IFGS,Iceland,27.5.a,1986,1,28,0.023
IFGS,Iceland,27.5.a,1986,1,29,0.046
IFGS,Iceland,27.5.a,1986,1,36,0.20700000000000002
IFGS,Iceland,27.5.a,1986,1,41,0.046
IFGS,Iceland,27.5.a,1986,1,46,0.023
IFGS,Iceland,27.5.a,1986,1,15,0.005
IFGS,Iceland,27.5.a,1986,1,20,0.008
IFGS,Iceland,27.5.a,1986,1,28,0.001
IFGS,Iceland,27.5.a,1986,1,37,0.001
IFGS,Iceland,27.5.a,1986,1,13,0.3191818181818181
IFGS,Iceland,27.5.a,1986,1,17,7.34118181818182
IFGS,Iceland,27.5.a,1986,1,16,2.35764285714286
IFGS,Iceland,27.5.a,1986,1,23,0.024
IFGS,Iceland,27.5.a,1986,1,29,0.24
IFGS,Iceland,27.5.a,1986,1,33,0.14400000000000002
IFGS,Iceland,27.5.a,1986,1,40,0.024
IFGS,Iceland,27.5.a,1986,1,19,0.015000000000000001
IFGS,Iceland,27.5.a,1986,1,27,0.006
IFGS,Iceland,27.5.a,1986,1,31,0.004
IFGS,Iceland,27.5.a,1986,1,32,0.001
IFGS,Iceland,27.5.a,1986,1,43,0.001
IFGS,Iceland,27.5.a,1986,1,29,0.0189487179487179
IFGS,Iceland,27.5.a,1986,1,38,0.11369230769230759
IFGS,Iceland,27.5.a,1986,1,41,0.22738461538461532
IFGS,Iceland,27.5.a,1986,1,42,0.0757948717948718
IFGS,Iceland,27.5.a,1986,1,43,0.0757948717948718
IFGS,Iceland,27.5.a,1986,1,46,0.0378974358974359
