person,source,haul_id,age,length_cm,weight_g,gender,maturity_stage,maturity,spawning
Pamela J. Woods,IAGS,156392,5,37,NA,M,4,mature,no
Pamela J. Woods,IAGS,156392,5,35,NA,F,1,immature,no
Pamela J. Woods,IAGS,156392,7,41,NA,F,4,mature,no
Pamela J. Woods,IAGS,156394,NA,53,NA,F,1,immature,no
Pamela J. Woods,IAGS,156394,NA,43,NA,F,4,mature,no
Pamela J. Woods,IAGS,156394,NA,46,NA,F,4,mature,no
Pamela J. Woods,IAGS,156396,NA,48,NA,M,3,mature,yes
Pamela J. Woods,IAGS,156396,NA,46,NA,F,1,immature,no
Pamela J. Woods,IAGS,156396,NA,38,NA,M,3,mature,yes
Pamela J. Woods,IAGS,156396,NA,39,NA,M,4,mature,no
Pamela J. Woods,IAGS,156396,NA,48,NA,F,2,mature,no
Pamela J. Woods,IAGS,156396,NA,48,NA,F,4,mature,no
Pamela J. Woods,IAGS,156396,NA,43,NA,M,1,immature,no
Pamela J. Woods,IAGS,156396,NA,42,NA,M,1,immature,no
Pamela J. Woods,IAGS,156396,NA,48,NA,F,1,immature,no
Pamela J. Woods,IAGS,156396,NA,52,NA,F,2,mature,no
Pamela J. Woods,IAGS,156396,NA,47,NA,F,2,mature,no
Pamela J. Woods,IAGS,156396,NA,46,NA,F,4,mature,no
Pamela J. Woods,IAGS,156398,NA,34,NA,M,1,immature,no
Pamela J. Woods,IAGS,156398,NA,37,NA,M,1,immature,no
Pamela J. Woods,IAGS,156398,NA,40,NA,M,1,immature,no
Pamela J. Woods,IAGS,156398,NA,40,NA,F,1,immature,no
Pamela J. Woods,IAGS,156398,NA,34,NA,M,1,immature,no
Pamela J. Woods,IAGS,156398,NA,42,NA,M,3,mature,yes
Pamela J. Woods,IAGS,156400,NA,37,NA,M,3,mature,yes
Pamela J. Woods,IAGS,156400,NA,36,NA,M,1,immature,no
Pamela J. Woods,IAGS,156400,NA,37,NA,M,3,mature,yes
Pamela J. Woods,IAGS,156402,NA,36,NA,M,3,mature,yes
Pamela J. Woods,IAGS,156402,NA,37,NA,M,3,mature,yes
Pamela J. Woods,IAGS,156402,NA,40,NA,F,1,immature,no
Pamela J. Woods,IAGS,156402,NA,40,NA,M,3,mature,yes
Pamela J. Woods,IAGS,156402,NA,39,NA,M,3,mature,yes
Pamela J. Woods,IAGS,156402,NA,34,NA,M,1,immature,no
Pamela J. Woods,IAGS,156404,NA,36,NA,M,4,mature,no
Pamela J. Woods,IAGS,156404,NA,43,NA,F,2,mature,no
Pamela J. Woods,IAGS,156404,NA,45,NA,M,3,mature,yes
Pamela J. Woods,IAGS,156370,7,37,NA,M,1,immature,no
Pamela J. Woods,IAGS,156374,18,54,NA,F,4,mature,no
Pamela J. Woods,IAGS,156376,10,44,NA,F,4,mature,no
Pamela J. Woods,IAGS,156378,5,33,NA,M,4,mature,no
Pamela J. Woods,IAGS,156380,13,50,NA,F,2,mature,no
Pamela J. Woods,commercial,158094,NA,35,375,F,1,immature,no
Pamela J. Woods,commercial,158094,NA,37,388,F,2,mature,no
Pamela J. Woods,commercial,158094,NA,35,355,F,1,immature,no
Pamela J. Woods,commercial,158094,NA,34,301,F,3,mature,yes
Pamela J. Woods,commercial,158094,NA,37,355,M,1,immature,no
Pamela J. Woods,commercial,158094,NA,35,306,M,1,immature,no
Pamela J. Woods,commercial,158094,NA,35,265,M,1,immature,no
Pamela J. Woods,commercial,158094,NA,38,445,M,4,mature,no
Pamela J. Woods,commercial,158094,NA,35,286,F,3,mature,yes
Pamela J. Woods,commercial,158094,NA,39,409,M,4,mature,no
Pamela J. Woods,commercial,158094,NA,37,368,M,2,mature,no
Pamela J. Woods,commercial,158094,NA,39,383,M,4,mature,no
Pamela J. Woods,commercial,158094,NA,35,316,M,4,mature,no
Pamela J. Woods,commercial,158094,NA,35,290,M,1,immature,no
Pamela J. Woods,commercial,158094,NA,37,471,F,2,mature,no
Pamela J. Woods,commercial,158094,NA,43,654,F,3,mature,yes
Pamela J. Woods,commercial,158094,NA,39,463,F,4,mature,no
Pamela J. Woods,commercial,158094,NA,34,302,F,1,immature,no
Pamela J. Woods,commercial,158094,NA,33,281,M,1,immature,no
Pamela J. Woods,commercial,158094,NA,34,274,F,2,mature,no
Pamela J. Woods,commercial,158094,NA,33,300,M,1,immature,no
Pamela J. Woods,commercial,158094,NA,42,619,F,2,mature,no
Pamela J. Woods,commercial,158094,NA,39,493,M,3,mature,yes
Pamela J. Woods,commercial,158094,NA,41,475,F,4,mature,no
Pamela J. Woods,commercial,158094,NA,37,409,F,2,mature,no
Pamela J. Woods,commercial,158094,NA,40,460,M,3,mature,yes
Pamela J. Woods,commercial,158094,NA,42,543,M,4,mature,no
Pamela J. Woods,commercial,158094,NA,36,367,M,1,immature,no
Pamela J. Woods,commercial,158094,NA,34,280,M,1,immature,no
Pamela J. Woods,commercial,158094,NA,34,267,M,1,immature,no
Pamela J. Woods,commercial,158094,NA,33,296,M,3,mature,yes
Pamela J. Woods,commercial,158094,NA,37,360,F,2,mature,no
Pamela J. Woods,commercial,158094,NA,38,420,M,4,mature,no
Pamela J. Woods,commercial,158094,NA,43,586,M,4,mature,no
Pamela J. Woods,commercial,158094,NA,37,424,F,2,mature,no
Pamela J. Woods,commercial,158094,NA,37,415,F,2,mature,no
Pamela J. Woods,commercial,158094,NA,33,263,M,1,immature,no
Pamela J. Woods,commercial,158094,NA,35,385,F,4,mature,no
Pamela J. Woods,commercial,158094,NA,41,472,M,3,mature,yes
Pamela J. Woods,commercial,158094,NA,38,440,M,4,mature,no
Pamela J. Woods,commercial,158094,NA,34,382,F,2,mature,no
Pamela J. Woods,commercial,158094,NA,35,314,M,1,immature,no
Pamela J. Woods,commercial,158094,NA,43,631,F,2,mature,no
Pamela J. Woods,commercial,158094,NA,35,285,M,1,immature,no
Pamela J. Woods,commercial,158094,NA,39,466,M,4,mature,no
Pamela J. Woods,commercial,158094,NA,38,397,F,2,mature,no
Pamela J. Woods,commercial,158094,NA,39,386,F,4,mature,no
Pamela J. Woods,commercial,158094,NA,35,349,F,4,mature,no
Pamela J. Woods,commercial,158094,NA,36,386,F,2,mature,no
Pamela J. Woods,commercial,158094,NA,38,395,M,1,immature,no
Pamela J. Woods,commercial,158098,NA,38,362,M,2,mature,no
Pamela J. Woods,commercial,158098,NA,40,481,M,3,mature,yes
Pamela J. Woods,commercial,158098,NA,43,575,M,2,mature,no
Pamela J. Woods,commercial,158098,NA,45,579,M,2,mature,no
Pamela J. Woods,commercial,158098,NA,42,559,M,2,mature,no
Pamela J. Woods,commercial,158098,NA,40,482,M,2,mature,no
Pamela J. Woods,commercial,158098,NA,39,452,F,3,mature,yes
Pamela J. Woods,commercial,158098,NA,41,460,M,2,mature,no
Pamela J. Woods,commercial,158098,NA,45,733,M,3,mature,yes
Pamela J. Woods,commercial,158098,NA,43,500,M,3,mature,yes
Pamela J. Woods,commercial,158098,NA,36,479,M,3,mature,yes
Pamela J. Woods,commercial,158098,NA,47,799,M,3,mature,yes
Pamela J. Woods,commercial,158098,NA,38,461,M,3,mature,yes
Pamela J. Woods,commercial,158098,NA,47,985,M,3,mature,yes
Pamela J. Woods,commercial,158098,NA,42,628,M,2,mature,no
Pamela J. Woods,commercial,158098,NA,43,544,M,2,mature,no
Pamela J. Woods,commercial,158098,NA,40,462,M,2,mature,no
Pamela J. Woods,commercial,158098,NA,45,723,M,2,mature,no
Pamela J. Woods,commercial,158098,NA,42,512,M,2,mature,no
Pamela J. Woods,commercial,158098,NA,43,583,M,2,mature,no
Pamela J. Woods,commercial,158098,NA,48,878,M,2,mature,no
Pamela J. Woods,commercial,158098,NA,35,276,M,2,mature,no
Pamela J. Woods,commercial,158098,NA,42,589,M,2,mature,no
Pamela J. Woods,commercial,158098,NA,45,773,M,2,mature,no
Pamela J. Woods,commercial,158098,NA,48,750,F,4,mature,no
Pamela J. Woods,commercial,158098,NA,46,1000,F,3,mature,yes
Pamela J. Woods,commercial,158098,NA,39,469,M,3,mature,yes
Pamela J. Woods,commercial,158098,NA,35,310,M,2,mature,no
Pamela J. Woods,commercial,158098,NA,40,492,M,2,mature,no
Pamela J. Woods,commercial,158098,NA,38,366,F,3,mature,yes
Pamela J. Woods,commercial,158098,NA,37,324,M,3,mature,yes
Pamela J. Woods,commercial,158098,NA,43,518,M,2,mature,no
Pamela J. Woods,commercial,158098,NA,47,723,M,3,mature,yes
Pamela J. Woods,commercial,158098,NA,38,405,F,3,mature,yes
Pamela J. Woods,commercial,158098,NA,45,742,M,2,mature,no
Pamela J. Woods,commercial,158098,NA,43,595,M,3,mature,yes
Pamela J. Woods,commercial,158098,NA,45,605,F,4,mature,no
Pamela J. Woods,commercial,158098,NA,46,734,M,3,mature,yes
Pamela J. Woods,commercial,158098,NA,41,500,M,2,mature,no
Pamela J. Woods,commercial,158098,NA,42,615,F,3,mature,yes
Pamela J. Woods,commercial,158098,NA,46,737,M,3,mature,yes
Pamela J. Woods,commercial,158098,NA,37,353,M,2,mature,no
Pamela J. Woods,commercial,158098,NA,43,707,F,2,mature,no
Pamela J. Woods,commercial,158098,NA,41,474,M,2,mature,no
Pamela J. Woods,commercial,158098,NA,40,474,M,3,mature,yes
Pamela J. Woods,commercial,158098,NA,43,651,F,3,mature,yes
Pamela J. Woods,commercial,158098,NA,41,464,M,2,mature,no
Pamela J. Woods,commercial,158100,NA,48,859,F,4,mature,no
Pamela J. Woods,commercial,158100,NA,43,554,M,2,mature,no
Pamela J. Woods,commercial,158100,NA,43,577,M,2,mature,no
Pamela J. Woods,commercial,158100,NA,50,867,M,2,mature,no
Pamela J. Woods,commercial,158100,NA,51,970,F,2,mature,no
Pamela J. Woods,commercial,158100,NA,40,517,M,2,mature,no
Pamela J. Woods,commercial,158100,NA,44,615,F,3,mature,yes
Pamela J. Woods,commercial,158100,NA,44,704,F,2,mature,no
Pamela J. Woods,commercial,158100,NA,46,790,F,2,mature,no
Pamela J. Woods,commercial,158100,NA,49,923,F,4,mature,no
Pamela J. Woods,commercial,158100,NA,51,878,F,4,mature,no
Pamela J. Woods,commercial,158100,NA,50,1051,F,4,mature,no
Pamela J. Woods,commercial,158100,NA,47,845,F,4,mature,no
Pamela J. Woods,commercial,158100,NA,44,609,F,4,mature,no
Pamela J. Woods,commercial,158100,NA,45,785,F,3,mature,yes
Pamela J. Woods,commercial,158100,NA,44,609,F,2,mature,no
Pamela J. Woods,commercial,158100,NA,48,795,M,4,mature,no
Pamela J. Woods,commercial,158100,NA,45,686,M,2,mature,no
Pamela J. Woods,commercial,158100,NA,52,1073,F,2,mature,no
Pamela J. Woods,commercial,158100,NA,48,750,F,4,mature,no
Pamela J. Woods,commercial,158100,NA,52,1029,F,4,mature,no
Pamela J. Woods,commercial,158100,NA,46,757,M,3,mature,yes
Pamela J. Woods,commercial,158100,NA,42,573,M,2,mature,no
Pamela J. Woods,commercial,158100,NA,45,710,F,3,mature,yes
Pamela J. Woods,commercial,158100,NA,45,607,F,4,mature,no
Pamela J. Woods,commercial,158100,NA,43,1198,M,2,mature,no
Pamela J. Woods,commercial,158100,NA,49,906,M,2,mature,no
Pamela J. Woods,commercial,158100,NA,49,900,F,4,mature,no
Pamela J. Woods,commercial,158100,NA,51,1117,F,2,mature,no
Pamela J. Woods,commercial,158100,NA,51,978,F,4,mature,no
Pamela J. Woods,commercial,158100,NA,42,562,M,3,mature,yes
Pamela J. Woods,commercial,158100,NA,47,808,F,4,mature,no
Pamela J. Woods,commercial,158100,NA,50,910,F,4,mature,no
Pamela J. Woods,commercial,158100,NA,39,416,M,3,mature,yes
Pamela J. Woods,commercial,158100,NA,49,762,F,4,mature,no
Pamela J. Woods,commercial,158100,NA,47,782,F,4,mature,no
Pamela J. Woods,commercial,158100,NA,40,433,M,5,NA,no
Pamela J. Woods,commercial,158100,NA,48,877,F,4,mature,no
Pamela J. Woods,commercial,158100,NA,45,765,M,4,mature,no
Pamela J. Woods,commercial,158100,NA,45,591,F,4,mature,no
Pamela J. Woods,commercial,158100,NA,51,1108,F,4,mature,no
Pamela J. Woods,commercial,158100,NA,39,407,M,3,mature,yes
Pamela J. Woods,commercial,158100,NA,48,880,F,4,mature,no
Pamela J. Woods,commercial,158100,NA,40,518,M,3,mature,yes
Pamela J. Woods,commercial,158100,NA,46,793,M,2,mature,no
Pamela J. Woods,commercial,158100,NA,34,259,M,5,NA,no
Pamela J. Woods,commercial,158100,NA,48,756,M,2,mature,no
Pamela J. Woods,commercial,158100,NA,46,800,F,2,mature,no
Pamela J. Woods,commercial,158100,NA,46,734,M,3,mature,yes
Pamela J. Woods,commercial,158100,NA,49,931,F,4,mature,no
Pamela J. Woods,commercial,158100,NA,47,914,F,2,mature,no
Pamela J. Woods,commercial,158100,NA,46,727,M,3,mature,yes
Pamela J. Woods,commercial,158100,NA,44,581,F,3,mature,yes
Pamela J. Woods,commercial,158100,NA,44,622,M,4,mature,no
Pamela J. Woods,commercial,158100,NA,44,782,F,2,mature,no
Pamela J. Woods,commercial,158100,NA,41,498,M,4,mature,no
Pamela J. Woods,commercial,158100,NA,49,964,F,2,mature,no
Pamela J. Woods,commercial,158100,NA,46,723,M,2,mature,no
Pamela J. Woods,commercial,158100,NA,43,598,F,2,mature,no
Pamela J. Woods,commercial,158100,NA,47,801,M,2,mature,no
Pamela J. Woods,commercial,158100,NA,43,657,F,2,mature,no
Pamela J. Woods,commercial,158100,NA,37,403,F,2,mature,no
Pamela J. Woods,commercial,158100,NA,43,565,M,3,mature,yes
Pamela J. Woods,commercial,158100,NA,45,709,F,2,mature,no
Pamela J. Woods,commercial,158100,NA,48,847,F,4,mature,no
Pamela J. Woods,commercial,158100,NA,43,617,F,3,mature,yes
Pamela J. Woods,commercial,158100,NA,46,714,M,2,mature,no
Pamela J. Woods,commercial,158100,NA,49,820,M,4,mature,no
Pamela J. Woods,commercial,158100,NA,46,743,M,4,mature,no
Pamela J. Woods,commercial,158100,NA,49,935,F,4,mature,no
Pamela J. Woods,commercial,158100,NA,54,1222,F,4,mature,no
Pamela J. Woods,commercial,158100,NA,48,776,F,4,mature,no
Pamela J. Woods,commercial,158100,NA,50,951,F,2,mature,no
Pamela J. Woods,commercial,158100,NA,50,926,F,4,mature,no
Pamela J. Woods,commercial,158100,NA,46,1179,F,3,mature,yes
Pamela J. Woods,commercial,158100,NA,52,989,F,4,mature,no
Pamela J. Woods,commercial,158100,NA,44,635,F,2,mature,no
Pamela J. Woods,commercial,158100,NA,46,833,M,4,mature,no
Pamela J. Woods,commercial,158100,NA,44,558,M,4,mature,no
Pamela J. Woods,commercial,158100,NA,48,757,M,3,mature,yes
Pamela J. Woods,commercial,158100,NA,49,892,F,4,mature,no
Pamela J. Woods,commercial,158100,NA,49,866,M,2,mature,no
Pamela J. Woods,commercial,158100,NA,50,1037,F,3,mature,yes
Pamela J. Woods,commercial,158100,NA,47,854,F,2,mature,no
Pamela J. Woods,commercial,158100,NA,51,1017,F,4,mature,no
Pamela J. Woods,commercial,158100,NA,44,729,F,2,mature,no
Pamela J. Woods,commercial,158100,NA,47,757,M,4,mature,no
Pamela J. Woods,commercial,158100,NA,47,828,M,2,mature,no
Pamela J. Woods,commercial,158100,NA,47,783,F,2,mature,no
Pamela J. Woods,commercial,158100,NA,45,701,F,3,mature,yes
Pamela J. Woods,commercial,158100,NA,44,594,M,4,mature,no
Pamela J. Woods,commercial,158102,NA,35,364,M,2,mature,no
Pamela J. Woods,commercial,158102,NA,37,422,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,38,506,M,2,mature,no
Pamela J. Woods,commercial,158102,NA,38,500,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,38,449,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,37,419,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,37,389,M,4,mature,no
Pamela J. Woods,commercial,158102,NA,39,444,F,4,mature,no
Pamela J. Woods,commercial,158102,NA,38,479,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,37,416,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,38,392,M,1,immature,no
Pamela J. Woods,commercial,158102,NA,38,221,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,36,377,M,2,mature,no
Pamela J. Woods,commercial,158102,NA,34,282,F,4,mature,no
Pamela J. Woods,commercial,158102,NA,36,373,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,41,539,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,42,477,F,4,mature,no
Pamela J. Woods,commercial,158102,NA,37,434,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,34,280,M,1,immature,no
Pamela J. Woods,commercial,158102,NA,39,439,M,4,mature,no
Pamela J. Woods,commercial,158102,NA,36,377,M,4,mature,no
Pamela J. Woods,commercial,158102,NA,40,494,F,4,mature,no
Pamela J. Woods,commercial,158102,NA,35,328,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,38,413,M,4,mature,no
Pamela J. Woods,commercial,158102,NA,36,373,F,1,immature,no
Pamela J. Woods,commercial,158102,NA,37,360,M,1,immature,no
Pamela J. Woods,commercial,158102,NA,45,904,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,38,474,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,38,480,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,39,571,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,38,392,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,39,503,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,39,452,M,1,immature,no
Pamela J. Woods,commercial,158102,NA,37,364,M,1,immature,no
Pamela J. Woods,commercial,158102,NA,55,1267,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,33,261,M,2,mature,no
Pamela J. Woods,commercial,158102,NA,37,439,M,4,mature,no
Pamela J. Woods,commercial,158102,NA,37,435,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,37,424,M,1,immature,no
Pamela J. Woods,commercial,158102,NA,42,564,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,36,382,F,4,mature,no
Pamela J. Woods,commercial,158102,NA,38,415,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,38,467,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,39,434,M,4,mature,no
Pamela J. Woods,commercial,158102,NA,36,424,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,35,366,F,1,immature,no
Pamela J. Woods,commercial,158102,NA,35,350,F,1,immature,no
Pamela J. Woods,commercial,158102,NA,39,472,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,33,298,M,2,mature,no
Pamela J. Woods,commercial,158102,NA,35,337,M,4,mature,no
Pamela J. Woods,commercial,158102,NA,37,391,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,33,273,M,1,immature,no
Pamela J. Woods,commercial,158102,NA,40,456,M,4,mature,no
Pamela J. Woods,commercial,158102,NA,36,326,M,4,mature,no
Pamela J. Woods,commercial,158102,NA,37,409,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,34,335,M,2,mature,no
Pamela J. Woods,commercial,158102,NA,37,392,M,2,mature,no
Pamela J. Woods,commercial,158102,NA,37,377,M,1,immature,no
Pamela J. Woods,commercial,158102,NA,44,725,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,36,334,M,1,immature,no
Pamela J. Woods,commercial,158102,NA,36,333,F,1,immature,no
Pamela J. Woods,commercial,158102,NA,38,465,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,33,254,M,1,immature,no
Pamela J. Woods,commercial,158102,NA,36,373,M,1,immature,no
Pamela J. Woods,commercial,158102,NA,39,418,F,1,immature,no
Pamela J. Woods,commercial,158102,NA,43,524,F,4,mature,no
Pamela J. Woods,commercial,158102,NA,37,395,F,4,mature,no
Pamela J. Woods,commercial,158102,NA,38,396,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,35,341,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,38,490,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,33,283,M,1,immature,no
Pamela J. Woods,commercial,158102,NA,38,429,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,40,496,M,4,mature,no
Pamela J. Woods,commercial,158102,NA,37,370,F,1,immature,no
Pamela J. Woods,commercial,158102,NA,39,443,F,4,mature,no
Pamela J. Woods,commercial,158102,NA,48,806,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,32,234,M,1,immature,no
Pamela J. Woods,commercial,158102,NA,38,475,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,39,507,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,30,173,M,1,immature,no
Pamela J. Woods,commercial,158102,NA,39,507,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,47,1033,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,38,381,F,1,immature,no
Pamela J. Woods,commercial,158102,NA,39,503,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,36,377,M,1,immature,no
Pamela J. Woods,commercial,158102,NA,36,339,F,4,mature,no
Pamela J. Woods,commercial,158102,NA,39,488,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,37,353,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,37,389,F,1,immature,no
Pamela J. Woods,commercial,158102,NA,37,388,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,37,412,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,42,522,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,36,350,F,1,immature,no
Pamela J. Woods,commercial,158102,NA,34,382,M,1,immature,no
Pamela J. Woods,commercial,158102,NA,35,390,F,2,mature,no
Pamela J. Woods,commercial,158102,NA,34,347,M,1,immature,no
Pamela J. Woods,commercial,158102,NA,38,403,F,1,immature,no
Pamela J. Woods,commercial,158102,NA,36,336,M,1,immature,no
Pamela J. Woods,commercial,158102,NA,37,396,M,1,immature,no
Pamela J. Woods,commercial,158102,NA,38,419,F,1,immature,no
Pamela J. Woods,commercial,158106,NA,38,420,M,2,mature,no
Pamela J. Woods,commercial,158106,NA,34,359,M,2,mature,no
Pamela J. Woods,commercial,158106,NA,46,720,F,2,mature,no
Pamela J. Woods,commercial,158106,NA,45,766,M,2,mature,no
Pamela J. Woods,commercial,158106,NA,47,902,F,2,mature,no
Pamela J. Woods,commercial,158106,NA,44,622,M,2,mature,no
Pamela J. Woods,commercial,158106,NA,48,906,F,4,mature,no
Pamela J. Woods,commercial,158106,NA,44,656,F,3,mature,yes
Pamela J. Woods,commercial,158106,NA,41,521,F,2,mature,no
Pamela J. Woods,commercial,158106,NA,49,917,M,2,mature,no
Pamela J. Woods,commercial,158106,NA,49,1058,F,2,mature,no
Pamela J. Woods,commercial,158106,NA,37,369,F,2,mature,no
Pamela J. Woods,commercial,158106,NA,44,574,F,3,mature,yes
Pamela J. Woods,commercial,158106,NA,42,608,M,2,mature,no
Pamela J. Woods,commercial,158106,NA,49,682,F,4,mature,no
Pamela J. Woods,commercial,158106,NA,49,1109,F,3,mature,yes
Pamela J. Woods,commercial,158106,NA,38,377,F,2,mature,no
Pamela J. Woods,commercial,158106,NA,38,378,F,3,mature,yes
Pamela J. Woods,commercial,158106,NA,50,1010,F,3,mature,yes
Pamela J. Woods,commercial,158106,NA,37,402,M,2,mature,no
Pamela J. Woods,commercial,158106,NA,46,851,F,2,mature,no
Pamela J. Woods,commercial,158106,NA,44,732,M,3,mature,yes
Pamela J. Woods,commercial,158106,NA,42,625,F,3,mature,yes
Pamela J. Woods,commercial,158106,NA,38,412,M,2,mature,no
Pamela J. Woods,commercial,158106,NA,43,595,M,3,mature,yes
Pamela J. Woods,commercial,158106,NA,35,297,F,2,mature,no
Pamela J. Woods,commercial,158106,NA,40,575,F,3,mature,yes
Pamela J. Woods,commercial,158106,NA,38,455,F,2,mature,no
Pamela J. Woods,commercial,158106,NA,39,433,F,2,mature,no
Pamela J. Woods,commercial,158106,NA,37,362,F,2,mature,no
Pamela J. Woods,commercial,158106,NA,37,356,F,2,mature,no
Pamela J. Woods,commercial,158106,NA,45,613,F,4,mature,no
Pamela J. Woods,commercial,158106,NA,44,649,F,2,mature,no
Pamela J. Woods,commercial,158106,NA,44,630,F,2,mature,no
Pamela J. Woods,commercial,158106,NA,37,329,F,2,mature,no
Pamela J. Woods,commercial,158106,NA,47,831,F,3,mature,yes
Pamela J. Woods,commercial,158106,NA,45,716,F,3,mature,yes
Pamela J. Woods,commercial,158106,NA,38,406,F,2,mature,no
Pamela J. Woods,commercial,158106,NA,34,297,M,2,mature,no
Pamela J. Woods,commercial,158106,NA,46,778,F,2,mature,no
Pamela J. Woods,commercial,158106,NA,49,942,M,2,mature,no
Pamela J. Woods,commercial,158106,NA,39,433,F,2,mature,no
Pamela J. Woods,commercial,158106,NA,38,446,F,2,mature,no
Pamela J. Woods,commercial,158106,NA,31,208,M,2,mature,no
Pamela J. Woods,commercial,158106,NA,38,398,F,2,mature,no
Pamela J. Woods,commercial,158108,NA,45,642,F,2,mature,no
Pamela J. Woods,commercial,158108,NA,35,309,M,2,mature,no
Pamela J. Woods,commercial,158108,NA,42,530,M,4,mature,no
Pamela J. Woods,commercial,158108,NA,37,338,M,2,mature,no
Pamela J. Woods,commercial,158108,NA,39,399,F,2,mature,no
Pamela J. Woods,commercial,158108,NA,47,689,F,2,mature,no
Pamela J. Woods,commercial,158108,NA,33,234,M,1,immature,no
Pamela J. Woods,commercial,158108,NA,36,363,F,2,mature,no
Pamela J. Woods,commercial,158108,NA,36,318,F,5,NA,no
Pamela J. Woods,commercial,158108,NA,48,646,F,2,mature,no
Pamela J. Woods,commercial,158108,NA,37,340,F,2,mature,no
Pamela J. Woods,commercial,158108,NA,35,312,M,1,immature,no
Pamela J. Woods,commercial,158108,NA,43,631,F,2,mature,no
Pamela J. Woods,commercial,158108,NA,42,517,F,2,mature,no
Pamela J. Woods,commercial,158108,NA,45,712,F,2,mature,no
Pamela J. Woods,commercial,158108,NA,40,478,M,2,mature,no
Pamela J. Woods,commercial,158108,NA,45,652,F,2,mature,no
Pamela J. Woods,commercial,158108,NA,37,343,M,2,mature,no
Pamela J. Woods,commercial,158108,NA,46,689,F,2,mature,no
Pamela J. Woods,commercial,158108,NA,46,634,F,4,mature,no
Pamela J. Woods,commercial,158108,NA,36,329,M,2,mature,no
Pamela J. Woods,commercial,158108,NA,36,350,M,2,mature,no
Pamela J. Woods,commercial,158108,NA,40,442,F,2,mature,no
Pamela J. Woods,commercial,158108,NA,41,447,F,5,NA,no
Pamela J. Woods,commercial,158108,NA,44,735,F,2,mature,no
Pamela J. Woods,commercial,158108,NA,37,306,F,1,immature,no
Pamela J. Woods,commercial,158108,NA,42,581,F,3,mature,yes
Pamela J. Woods,commercial,158108,NA,42,589,F,2,mature,no
Pamela J. Woods,commercial,158108,NA,39,415,M,2,mature,no
Pamela J. Woods,commercial,158108,NA,43,558,F,2,mature,no
Pamela J. Woods,commercial,158108,NA,43,542,F,2,mature,no
Pamela J. Woods,commercial,158108,NA,42,539,F,2,mature,no
Pamela J. Woods,commercial,158108,NA,43,571,F,2,mature,no
Pamela J. Woods,commercial,158108,NA,40,568,F,2,mature,no
Pamela J. Woods,commercial,158108,NA,43,533,F,2,mature,no
Pamela J. Woods,commercial,158108,NA,42,537,F,2,mature,no
Pamela J. Woods,commercial,158108,NA,45,638,F,2,mature,no
Pamela J. Woods,commercial,158108,NA,37,361,F,2,mature,no
Pamela J. Woods,commercial,158108,NA,36,317,M,5,NA,no
Pamela J. Woods,commercial,158108,NA,45,589,F,2,mature,no
